trip_id,line_id,start_station_id,end_station_id,scheduled_departure_time,is_peak_hour,is_delayed,delay_minutes,is_cancelled
124274,S5,S5,S8,2024-03-06 18:40:00,True,False,3,False
124275,S7,S2,S6,2024-02-28 01:18:00,False,False,1,False
124276,S42,S6,S1,2024-06-03 18:36:00,True,True,6,False
124277,S42,S3,S5,2024-01-31 14:36:00,False,False,1,False
124278,S7,S4,S6,2024-04-01 03:04:00,False,False,1,False
124279,S1,S8,S9,2024-06-21 21:42:00,False,True,11,False
124280,S42,S4,S2,2024-01-19 21:58:00,False,False,2,False
124281,S1,S10,S9,2024-02-23 00:05:00,False,False,1,False
124282,S1,S8,S1,2024-09-02 18:21:00,True,False,3,False
124283,S5,S4,S2,2024-12-06 14:05:00,False,False,1,False
124284,S5,S8,S10,2024-12-07 11:22:00,False,False,0,False
124285,S5,S5,S8,2024-11-18 06:44:00,True,False,2,False
124287,S2,S10,S1,2024-07-23 19:50:00,True,False,2,False
124288,S2,S2,S3,2024-01-03 06:05:00,True,False,2,False
124289,S41,S5,S1,2024-07-30 10:35:00,False,False,2,False
124290,S5,S9,S6,2024-01-28 21:16:00,False,False,0,False
124291,S1,S10,S7,2024-06-16 14:59:00,False,False,0,False
124292,S1,S7,S2,2024-04-24 08:00:00,True,False,2,False
124293,S41,S4,S7,2024-07-19 11:48:00,False,False,2,False
124295,S1,S1,S8,2024-08-12 18:13:00,True,False,2,False
124296,S2,S2,S6,2024-10-14 10:22:00,False,False,1,False
124297,S1,S2,S10,2024-07-19 06:29:00,True,False,2,False
124298,S42,S3,S8,2024-03-11 18:29:00,True,False,4,False
124299,S7,S5,S2,2024-09-26 12:02:00,False,False,3,False
124300,S1,S3,S8,2024-05-20 21:32:00,False,False,1,False
124301,S7,S4,S5,2024-11-13 06:41:00,True,False,3,False
124303,S7,S3,S7,2024-04-28 09:43:00,True,False,1,False
124304,S1,S4,S7,2024-10-17 15:01:00,False,False,1,False
124305,S5,S8,S7,2024-04-29 13:52:00,False,False,2,False
124306,S41,S4,S1,2024-07-13 17:30:00,True,False,2,False
124308,S42,S3,S5,2024-01-27 17:27:00,True,False,1,False
124309,S41,S10,S1,2024-09-07 03:45:00,False,False,1,False
124310,S1,S3,S9,2024-03-02 03:02:00,False,False,0,False
124311,S5,S4,S6,2024-02-17 18:02:00,True,False,2,False
124312,S42,S7,S10,2024-10-21 07:41:00,True,True,6,False
124313,S1,S4,S9,2024-10-31 13:23:00,False,False,1,False
124314,S1,S7,S10,2024-06-05 13:16:00,False,False,1,False
124315,S5,S8,S4,2024-08-09 17:57:00,True,False,2,False
124316,S1,S2,S3,2024-03-13 09:30:00,True,False,2,False
124317,S42,S9,S6,2024-05-23 17:33:00,True,False,2,False
124318,S42,S6,S8,2024-01-07 22:33:00,False,False,0,False
124319,S2,S5,S9,2024-09-26 03:52:00,False,False,1,False
124320,S5,S4,S10,2024-04-18 02:45:00,False,False,2,False
124323,S42,S5,S1,2024-01-22 13:28:00,False,False,1,False
124324,S41,S5,S3,2024-02-17 22:01:00,False,False,0,False
124325,S7,S9,S7,2024-04-07 20:42:00,False,False,0,False
124326,S2,S7,S9,2024-10-20 05:17:00,False,False,0,False
124327,S2,S3,S10,2024-11-25 16:54:00,True,False,2,False
124328,S42,S10,S1,2024-11-24 03:24:00,False,False,1,False
124329,S1,S10,S7,2024-03-15 14:55:00,False,True,18,False
124330,S7,S9,S4,2024-02-05 20:09:00,False,False,1,False
124333,S2,S2,S1,2024-09-14 23:10:00,False,False,0,False
124334,S42,S1,S2,2024-11-08 11:20:00,False,False,2,False
124336,S2,S6,S4,2024-03-17 17:46:00,True,True,56,False
124337,S42,S4,S5,2024-09-09 00:04:00,False,False,1,False
124338,S7,S9,S6,2024-03-20 01:55:00,False,False,1,False
124339,S5,S6,S3,2024-09-28 14:33:00,False,False,0,False
124341,S2,S3,S1,2024-07-29 17:10:00,True,False,3,False
124342,S5,S3,S8,2024-09-26 03:32:00,False,False,1,False
124343,S1,S6,S5,2024-08-12 00:13:00,False,False,1,False
124344,S41,S2,S7,2024-10-05 01:03:00,False,False,0,False
124345,S2,S2,S1,2024-05-05 00:15:00,False,False,0,False
124347,S1,S6,S5,2024-05-02 07:37:00,True,False,2,False
124348,S42,S6,S10,2024-12-18 18:06:00,True,False,3,False
124349,S42,S5,S8,2024-09-13 20:26:00,False,False,2,False
124350,S5,S2,S6,2024-08-07 08:42:00,True,False,4,False
124351,S7,S4,S1,2024-05-20 09:37:00,True,False,4,False
124352,S42,S3,S4,2024-05-18 13:39:00,False,False,0,False
124353,S1,S4,S9,2024-01-19 14:09:00,False,False,1,False
124354,S42,S2,S1,2024-06-19 17:31:00,True,False,3,False
124356,S5,S10,S6,2024-10-19 04:21:00,False,False,0,False
124357,S42,S5,S8,2024-06-09 01:12:00,False,False,0,False
124358,S42,S1,S5,2024-09-27 08:52:00,True,False,4,False
124359,S7,S7,S6,2024-04-13 00:47:00,False,False,0,False
124360,S42,S9,S7,2024-04-23 23:48:00,False,False,3,False
124361,S41,S3,S8,2024-03-05 20:46:00,False,False,1,False
124362,S7,S4,S6,2024-12-20 15:49:00,False,False,1,False
124363,S41,S8,S10,2024-05-20 07:17:00,True,False,3,False
124364,S5,S9,S10,2024-10-14 00:25:00,False,False,1,False
124365,S42,S8,S9,2024-09-28 02:02:00,False,False,1,False
124366,S42,S1,S4,2024-08-14 20:04:00,False,False,2,False
124367,S5,S6,S10,2024-09-21 05:58:00,False,False,0,False
124368,S42,S5,S1,2024-04-14 15:17:00,False,False,0,False
124369,S42,S10,S8,2024-09-27 13:19:00,False,False,1,False
124370,S7,S2,S4,2024-10-21 20:18:00,False,False,3,False
124371,S42,S7,S8,2024-12-16 20:37:00,False,False,1,False
124372,S42,S2,S8,2024-07-06 15:38:00,False,False,0,False
124373,S1,S5,S8,2024-12-08 07:25:00,True,False,0,False
124374,S5,S2,S4,2024-03-01 17:37:00,True,False,3,False
124375,S42,S7,S3,2024-10-20 08:17:00,True,False,2,False
124376,S2,S1,S8,2024-02-28 14:17:00,False,False,1,False
124377,S1,S10,S6,2024-02-15 07:46:00,True,False,3,False
124378,S42,S2,S7,2024-10-28 19:58:00,True,False,3,False
124379,S41,S5,S2,2024-03-13 04:18:00,False,False,4,False
124380,S41,S5,S3,2024-11-12 00:34:00,False,False,2,False
124381,S41,S6,S1,2024-03-23 12:55:00,False,False,0,False
124382,S42,S8,S2,2024-06-27 03:40:00,False,False,3,False
124383,S7,S9,S5,2024-11-29 20:45:00,False,False,1,False
124384,S41,S5,S10,2024-11-28 00:17:00,False,False,2,False
124386,S41,S7,S3,2024-02-14 17:45:00,True,True,6,False
124388,S2,S1,S8,2024-03-07 23:20:00,False,False,1,False
124389,S7,S1,S9,2024-08-29 17:24:00,True,False,3,False
124391,S41,S3,S7,2024-10-05 22:03:00,False,False,1,False
124392,S7,S5,S6,2024-11-23 16:06:00,True,False,1,False
124395,S2,S10,S6,2024-10-20 21:01:00,False,False,0,False
124396,S2,S1,S8,2024-06-30 13:30:00,False,False,0,False
124397,S42,S6,S7,2024-07-25 10:08:00,False,False,1,False
124398,S7,S7,S9,2024-09-09 18:49:00,True,False,3,False
124400,S41,S2,S4,2024-04-19 03:36:00,False,False,2,False
124401,S7,S1,S3,2024-10-10 23:29:00,False,False,1,False
124402,S42,S3,S5,2024-07-28 17:32:00,True,False,0,False
124403,S2,S10,S9,2024-04-21 14:26:00,False,False,0,False
124404,S1,S8,S1,2024-11-24 17:04:00,True,False,1,False
124406,S2,S4,S2,2024-04-08 17:40:00,True,False,2,False
124407,S41,S5,S3,2024-08-17 18:20:00,True,False,1,False
124408,S5,S9,S7,2024-07-17 09:00:00,True,False,2,False
124409,S7,S6,S8,2024-10-25 14:43:00,False,False,1,False
124410,S5,S8,S3,2024-10-25 15:48:00,False,False,1,False
124411,S5,S3,S4,2024-10-31 05:09:00,False,False,3,False
124412,S7,S3,S7,2024-05-06 08:39:00,True,False,3,False
124413,S7,S2,S5,2024-11-02 18:46:00,True,False,1,False
124414,S1,S9,S2,2024-04-19 05:32:00,False,False,1,False
124415,S2,S9,S6,2024-06-08 13:23:00,False,False,0,False
124416,S41,S8,S2,2024-06-10 04:29:00,False,False,1,False
124417,S5,S9,S8,2024-10-12 06:25:00,True,False,4,False
124418,S42,S10,S6,2024-02-18 00:48:00,False,False,0,False
124419,S41,S6,S7,2024-06-17 09:20:00,True,False,4,False
124420,S41,S6,S1,2024-02-19 05:40:00,False,False,3,False
124421,S42,S2,S5,2024-12-30 13:37:00,False,False,1,False
124422,S42,S10,S4,2024-05-11 02:19:00,False,False,0,False
124423,S42,S1,S4,2024-07-03 17:27:00,True,False,4,False
124424,S1,S3,S5,2024-10-26 05:26:00,False,False,0,False
124425,S41,S6,S9,2024-12-05 06:58:00,True,False,3,False
124426,S5,S9,S1,2024-08-04 08:59:00,True,False,2,False
124427,S41,S6,S2,2024-02-23 20:22:00,False,False,5,False
124428,S7,S2,S10,2024-02-24 19:59:00,True,False,3,False
124429,S7,S10,S7,2024-08-15 14:54:00,False,False,1,False
124430,S1,S9,S7,2024-03-02 19:47:00,True,False,2,False
124432,S41,S4,S10,2024-10-12 05:58:00,False,False,0,False
124433,S7,S6,S9,2024-11-08 10:47:00,False,False,1,False
124434,S7,S1,S2,2024-09-07 15:20:00,False,False,0,False
124435,S42,S2,S5,2024-02-05 14:48:00,False,False,1,False
124436,S1,S7,S4,2024-06-22 08:03:00,True,True,6,False
124437,S1,S7,S9,2024-06-29 22:29:00,False,False,0,False
124438,S7,S2,S3,2024-05-26 10:54:00,False,False,0,False
124439,S7,S9,S3,2024-06-23 16:41:00,True,False,2,False
124440,S41,S7,S9,2024-05-11 11:21:00,False,False,0,False
124441,S7,S1,S6,2024-01-11 03:46:00,False,False,1,False
124442,S42,S3,S10,2024-09-30 22:36:00,False,False,2,False
124443,S41,S5,S10,2024-08-14 09:12:00,True,False,3,False
124444,S2,S7,S8,2024-07-23 15:36:00,False,False,2,False
124445,S2,S2,S8,2024-07-29 00:25:00,False,False,1,False
124446,S42,S8,S2,2024-01-28 17:46:00,True,False,1,False
124447,S2,S8,S6,2024-02-16 11:23:00,False,False,2,False
124448,S5,S5,S2,2024-03-31 08:34:00,True,False,1,False
124449,S42,S1,S3,2024-08-13 04:59:00,False,False,1,False
124450,S41,S8,S6,2024-08-27 14:25:00,False,False,2,False
124452,S1,S9,S4,2024-01-23 01:27:00,False,False,1,False
124453,S41,S3,S5,2024-03-21 06:48:00,True,False,4,False
124454,S5,S8,S3,2024-06-30 09:12:00,True,False,2,False
124455,S41,S4,S2,2024-06-24 02:07:00,False,False,3,False
124456,S7,S5,S4,2024-06-17 09:07:00,True,False,3,False
124457,S41,S8,S6,2024-01-28 07:52:00,True,False,2,False
124458,S41,S10,S7,2024-09-19 03:46:00,False,False,1,False
124459,S5,S2,S8,2024-06-12 13:16:00,False,False,1,False
124460,S2,S4,S8,2024-07-04 23:20:00,False,False,1,False
124462,S5,S5,S8,2024-12-01 03:32:00,False,False,1,False
124463,S5,S10,S3,2024-01-26 18:07:00,True,False,2,False
124464,S42,S2,S6,2024-03-11 22:20:00,False,False,2,False
124465,S42,S9,S1,2024-04-05 21:57:00,False,False,2,False
124466,S1,S2,S10,2024-03-16 01:28:00,False,True,13,False
124467,S7,S8,S6,2024-02-15 07:30:00,True,False,2,False
124468,S7,S5,S3,2024-05-14 06:52:00,True,False,2,False
124469,S7,S7,S5,2024-06-14 04:37:00,False,False,2,False
124470,S2,S10,S9,2024-04-28 07:35:00,True,False,0,False
124471,S42,S6,S2,2024-08-08 07:56:00,True,False,3,False
124472,S2,S10,S7,2024-11-23 10:43:00,False,False,0,False
124473,S41,S8,S9,2024-02-23 15:05:00,False,False,1,False
124474,S5,S8,S5,2024-10-07 11:47:00,False,False,1,False
124475,S2,S5,S6,2024-10-14 01:03:00,False,False,1,False
124476,S42,S2,S7,2024-05-12 00:29:00,False,False,0,False
124477,S2,S8,S3,2024-09-20 12:01:00,False,False,1,False
124478,S2,S6,S7,2024-09-24 15:41:00,False,False,1,False
124479,S1,S8,S9,2024-12-12 16:00:00,True,False,5,False
124480,S7,S7,S10,2024-05-22 09:28:00,True,False,3,False
124481,S42,S5,S2,2024-02-06 07:33:00,True,False,3,False
124482,S42,S2,S4,2024-01-21 20:05:00,False,False,0,False
124483,S41,S5,S1,2024-11-21 19:53:00,True,False,3,False
124484,S2,S8,S6,2024-08-16 16:09:00,True,False,2,False
124485,S2,S6,S10,2024-01-26 11:39:00,False,False,1,False
124486,S41,S4,S6,2024-07-28 18:21:00,True,False,1,False
124487,S41,S3,S8,2024-12-10 18:12:00,True,False,2,False
124488,S42,S3,S4,2024-11-06 23:04:00,False,True,67,False
124489,S7,S2,S6,2024-02-27 07:08:00,True,False,3,False
124490,S1,S4,S10,2024-01-26 02:16:00,False,False,4,False
124491,S41,S3,S9,2024-09-22 08:43:00,True,False,1,False
124492,S1,S9,S5,2024-10-28 10:47:00,False,False,1,False
124493,S5,S10,S2,2024-03-25 09:11:00,True,False,3,False
124494,S2,S7,S10,2024-10-31 17:38:00,True,False,2,False
124495,S2,S4,S1,2024-02-13 03:49:00,False,False,1,False
124496,S2,S6,S7,2024-07-08 22:27:00,False,False,1,False
124497,S2,S4,S8,2024-05-29 14:15:00,False,False,1,False
124498,S7,S10,S2,2024-01-05 11:02:00,False,False,1,False
124499,S42,S2,S1,2024-12-15 06:47:00,True,False,4,False
124500,S41,S8,S1,2024-03-18 13:53:00,False,False,1,False
124501,S1,S7,S5,2024-12-17 06:04:00,True,False,2,False
124502,S5,S1,S5,2024-03-13 03:49:00,False,False,1,False
124503,S2,S10,S2,2024-01-17 05:38:00,False,False,1,False
124504,S7,S10,S8,2024-01-01 19:03:00,True,False,2,False
124505,S7,S9,S2,2024-05-26 13:54:00,False,False,0,False
124506,S42,S4,S9,2024-02-09 22:02:00,False,False,1,False
124507,S7,S5,S7,2024-12-19 15:58:00,False,False,1,False
124508,S7,S6,S10,2024-11-11 15:21:00,False,True,8,False
124509,S1,S5,S1,2024-04-12 01:24:00,False,False,1,False
124510,S1,S10,S4,2024-01-15 07:11:00,True,False,2,False
124512,S7,S2,S8,2024-06-14 05:23:00,False,False,1,False
124513,S7,S1,S3,2024-11-02 01:12:00,False,False,0,False
124514,S42,S7,S5,2024-04-12 05:41:00,False,False,1,False
124515,S1,S2,S1,2024-03-02 00:22:00,False,False,0,False
124516,S42,S9,S10,2024-12-23 14:41:00,False,False,2,False
124517,S5,S7,S3,2024-07-15 11:17:00,False,False,1,False
124518,S5,S8,S1,2024-08-06 06:53:00,True,False,2,False
124519,S41,S9,S10,2024-04-23 14:15:00,False,False,2,False
124520,S5,S3,S4,2024-09-23 04:42:00,False,False,1,False
124522,S1,S5,S6,2024-12-28 10:18:00,False,False,0,False
124523,S41,S3,S2,2024-07-11 18:27:00,True,False,4,False
124525,S2,S2,S8,2024-06-29 10:26:00,False,False,0,False
124526,S2,S1,S4,2024-07-10 09:36:00,True,False,2,False
124527,S41,S1,S3,2024-04-18 02:33:00,False,False,2,False
124528,S42,S1,S4,2024-07-03 06:56:00,True,False,3,False
124529,S2,S5,S2,2024-08-31 14:54:00,False,False,0,False
124530,S5,S10,S7,2024-08-20 05:39:00,False,False,2,False
124531,S5,S2,S9,2024-02-24 04:30:00,False,False,0,False
124532,S7,S6,S8,2024-09-28 20:52:00,False,False,0,False
124533,S2,S1,S9,2024-12-23 21:13:00,False,False,1,False
124534,S7,S1,S8,2024-05-15 13:02:00,False,False,1,False
124535,S42,S8,S4,2024-11-03 19:31:00,True,False,1,False
124537,S1,S9,S5,2024-10-28 12:46:00,False,False,1,False
124539,S2,S10,S3,2024-05-08 03:05:00,False,False,2,False
124540,S2,S8,S10,2024-02-07 00:14:00,False,False,1,False
124541,S7,S9,S8,2024-06-27 22:02:00,False,False,1,False
124542,S41,S5,S4,2024-06-09 11:56:00,False,False,1,False
124543,S42,S4,S1,2024-08-29 15:12:00,False,False,3,False
124544,S41,S2,S1,2024-11-26 07:34:00,True,False,4,False
124545,S41,S4,S2,2024-12-17 16:19:00,True,False,4,False
124546,S7,S5,S7,2024-08-18 12:41:00,False,False,0,False
124547,S41,S5,S8,2024-08-06 09:02:00,True,True,12,False
124548,S41,S3,S10,2024-06-04 17:50:00,True,False,3,False
124550,S7,S7,S6,2024-10-29 14:38:00,False,False,1,False
124551,S2,S1,S7,2024-01-02 13:21:00,False,False,1,False
124553,S2,S2,S6,2024-11-23 15:03:00,False,False,0,False
124554,S1,S2,S7,2024-08-21 11:38:00,False,False,1,False
124555,S41,S3,S2,2024-09-16 16:29:00,True,False,4,False
124556,S5,S10,S1,2024-02-05 08:33:00,True,False,3,False
124558,S42,S2,S3,2024-12-30 11:56:00,False,False,1,False
124560,S1,S5,S1,2024-06-18 19:17:00,True,False,2,False
124561,S1,S4,S1,2024-03-29 10:59:00,False,False,2,False
124562,S42,S9,S8,2024-07-05 17:49:00,True,False,4,False
124563,S7,S6,S3,2024-02-28 13:45:00,False,False,2,False
124564,S1,S4,S2,2024-10-08 07:23:00,True,False,2,False
124566,S1,S2,S7,2024-12-21 22:30:00,False,False,0,False
124567,S41,S9,S5,2024-11-11 10:06:00,False,False,2,False
124568,S42,S7,S8,2024-01-13 18:54:00,True,False,1,False
124569,S5,S6,S2,2024-04-27 17:01:00,True,False,1,False
124570,S7,S5,S2,2024-02-20 07:50:00,True,False,2,False
124571,S41,S8,S5,2024-03-15 08:40:00,True,True,16,False
124573,S1,S4,S6,2024-04-28 22:07:00,False,False,0,False
124574,S2,S6,S2,2024-11-27 09:46:00,True,False,2,False
124575,S41,S1,S3,2024-10-21 01:28:00,False,False,1,False
124576,S5,S3,S4,2024-01-13 10:21:00,False,False,0,False
124577,S41,S3,S1,2024-05-13 14:20:00,False,False,3,False
124578,S1,S9,S6,2024-12-26 15:25:00,False,False,1,False
124579,S5,S6,S4,2024-06-26 21:56:00,False,False,1,False
124580,S2,S8,S10,2024-11-13 15:18:00,False,False,1,False
124581,S7,S8,S9,2024-10-29 08:09:00,True,False,2,False
124583,S42,S4,S5,2024-04-21 14:15:00,False,False,0,False
124584,S1,S10,S3,2024-09-27 04:45:00,False,False,1,False
124585,S5,S9,S2,2024-05-24 18:37:00,True,False,3,False
124586,S7,S3,S6,2024-01-11 10:06:00,False,False,2,False
124587,S7,S1,S9,2024-09-22 06:42:00,True,False,1,False
124589,S42,S1,S8,2024-12-23 01:32:00,False,False,2,False
124591,S7,S4,S2,2024-03-30 19:04:00,True,False,1,False
124592,S5,S5,S9,2024-07-30 01:13:00,False,False,2,False
124593,S41,S8,S5,2024-07-24 19:14:00,True,False,4,False
124594,S1,S7,S6,2024-06-20 16:59:00,True,True,85,False
124595,S1,S1,S9,2024-05-03 13:24:00,False,False,1,False
124596,S42,S3,S8,2024-01-12 09:59:00,True,False,4,False
124597,S7,S6,S2,2024-03-26 11:10:00,False,False,1,False
124598,S42,S2,S3,2024-12-11 11:39:00,False,False,3,False
124599,S41,S5,S1,2024-12-03 14:44:00,False,False,2,False
124600,S1,S8,S5,2024-12-14 22:01:00,False,False,0,False
124601,S5,S8,S4,2024-08-10 10:08:00,False,False,0,False
124602,S41,S3,S10,2024-08-15 10:34:00,False,False,3,False
124603,S41,S8,S6,2024-06-13 04:01:00,False,False,1,False
124604,S42,S3,S7,2024-05-21 15:29:00,False,False,2,False
124605,S42,S10,S4,2024-08-20 20:22:00,False,False,2,False
124606,S1,S9,S6,2024-03-02 16:24:00,True,False,0,False
124607,S2,S9,S3,2024-09-07 04:03:00,False,False,0,False
124608,S7,S10,S7,2024-05-30 01:37:00,False,False,1,False
124609,S1,S7,S8,2024-10-07 19:57:00,True,False,2,False
124610,S41,S10,S8,2024-08-30 17:44:00,True,False,3,False
124611,S2,S5,S7,2024-10-08 10:37:00,False,False,2,False
124612,S41,S10,S5,2024-01-16 21:11:00,False,False,2,False
124613,S42,S1,S6,2024-07-23 01:37:00,False,False,2,False
124614,S2,S7,S2,2024-08-15 00:43:00,False,False,1,False
124615,S42,S5,S3,2024-03-01 21:43:00,False,False,2,False
124616,S42,S5,S7,2024-08-17 08:35:00,True,False,1,False
124617,S1,S6,S2,2024-10-26 03:36:00,False,False,0,False
124618,S42,S7,S6,2024-01-13 17:08:00,True,False,0,False
124619,S1,S8,S4,2024-08-21 01:14:00,False,False,1,False
124620,S41,S4,S7,2024-09-04 21:33:00,False,False,3,False
124621,S41,S7,S6,2024-03-07 15:52:00,False,False,1,False
124623,S1,S1,S5,2024-01-02 20:52:00,False,False,1,False
124624,S2,S9,S4,2024-04-09 16:20:00,True,False,2,False
124625,S2,S7,S6,2024-09-30 18:59:00,True,False,2,False
124626,S2,S7,S9,2024-07-08 06:13:00,True,False,2,False
124627,S42,S2,S4,2024-05-08 03:04:00,False,False,4,False
124628,S41,S8,S5,2024-03-15 13:56:00,False,True,136,False
124629,S2,S9,S10,2024-04-04 21:59:00,False,False,1,False
124633,S5,S7,S6,2024-06-22 16:42:00,True,True,14,True
124634,S7,S3,S4,2024-09-02 10:37:00,False,False,1,False
124635,S5,S4,S6,2024-04-23 06:20:00,True,False,3,False
124636,S5,S1,S4,2024-11-14 15:50:00,False,False,1,False
124637,S2,S6,S1,2024-01-14 09:43:00,True,False,0,False
124638,S7,S10,S7,2024-03-08 05:24:00,False,False,1,False
124639,S1,S5,S1,2024-08-21 01:06:00,False,False,1,False
124640,S7,S2,S9,2024-02-13 03:02:00,False,False,2,False
124641,S1,S4,S3,2024-06-09 21:42:00,False,False,0,False
124642,S42,S9,S1,2024-04-23 00:35:00,False,False,1,False
124644,S41,S4,S7,2024-12-29 20:19:00,False,False,0,False
124645,S2,S9,S2,2024-12-08 19:52:00,True,False,2,False
124646,S42,S3,S7,2024-01-21 15:39:00,False,False,0,False
124647,S2,S6,S2,2024-09-29 14:11:00,False,False,2,False
124648,S2,S5,S4,2024-09-17 17:26:00,True,False,2,False
124649,S7,S5,S2,2024-05-29 20:09:00,False,False,1,False
124650,S5,S4,S7,2024-10-16 13:05:00,False,False,2,False
124651,S2,S8,S2,2024-02-03 00:24:00,False,False,0,False
124652,S2,S3,S1,2024-03-25 20:42:00,False,False,1,False
124654,S2,S3,S4,2024-08-01 08:46:00,True,False,1,False
124655,S2,S10,S6,2024-04-08 03:04:00,False,False,1,False
124656,S42,S10,S5,2024-11-24 12:35:00,False,False,0,False
124657,S5,S7,S5,2024-12-06 18:54:00,True,False,2,False
124659,S2,S10,S8,2024-05-01 19:15:00,True,False,2,False
124660,S42,S10,S1,2024-03-21 19:38:00,True,False,4,False
124661,S41,S9,S1,2024-08-20 02:59:00,False,False,2,False
124662,S42,S4,S9,2024-04-03 11:37:00,False,False,1,False
124664,S2,S10,S8,2024-03-12 23:34:00,False,False,2,False
124666,S42,S1,S2,2024-03-01 22:16:00,False,False,1,False
124667,S7,S7,S10,2024-03-05 07:20:00,True,False,3,False
124668,S5,S2,S5,2024-08-05 04:50:00,False,False,1,False
124669,S7,S10,S9,2024-11-24 13:04:00,False,False,1,False
124670,S7,S6,S3,2024-12-09 22:32:00,False,False,1,False
124671,S41,S10,S8,2024-02-29 23:59:00,False,False,2,False
124672,S7,S8,S2,2024-08-13 22:48:00,False,False,1,False
124673,S42,S2,S6,2024-08-16 03:34:00,False,False,2,False
124674,S2,S1,S9,2024-01-16 11:19:00,False,False,1,False
124675,S7,S10,S9,2024-01-16 03:32:00,False,False,2,False
124676,S1,S10,S7,2024-07-06 22:17:00,False,False,0,False
124677,S5,S10,S5,2024-12-14 01:38:00,False,False,0,False
124678,S7,S8,S3,2024-05-24 09:55:00,True,True,7,False
124679,S1,S1,S5,2024-05-16 07:01:00,True,False,3,False
124680,S1,S10,S6,2024-01-29 04:16:00,False,False,1,False
124681,S2,S9,S10,2024-05-17 16:37:00,True,False,1,False
124682,S42,S8,S7,2024-10-23 06:12:00,True,False,3,False
124683,S41,S1,S4,2024-06-12 06:49:00,True,False,2,False
124684,S5,S1,S5,2024-04-14 18:03:00,True,False,1,False
124685,S5,S10,S8,2024-11-05 21:12:00,False,False,5,False
124686,S7,S4,S2,2024-08-26 00:10:00,False,False,3,False
124689,S41,S9,S10,2024-11-25 03:22:00,False,False,1,False
124690,S5,S9,S3,2024-04-19 13:33:00,False,False,1,False
124691,S41,S1,S9,2024-05-10 08:23:00,True,False,3,False
124693,S7,S10,S8,2024-07-23 20:36:00,False,False,3,False
124694,S5,S2,S10,2024-08-12 00:11:00,False,False,1,False
124695,S5,S5,S3,2024-04-15 19:52:00,True,False,3,False
124696,S1,S6,S3,2024-12-08 21:43:00,False,False,0,False
124697,S41,S5,S1,2024-04-06 08:09:00,True,False,1,False
124698,S5,S7,S4,2024-08-13 01:23:00,False,False,2,False
124699,S42,S10,S8,2024-12-19 23:51:00,False,False,4,False
124700,S41,S6,S7,2024-09-03 20:59:00,False,False,1,False
124701,S41,S6,S10,2024-06-01 18:15:00,True,False,1,False
124702,S5,S10,S5,2024-08-12 11:59:00,False,False,1,False
124705,S41,S2,S1,2024-04-21 08:06:00,True,False,2,False
124706,S5,S2,S10,2024-05-12 21:47:00,False,False,0,False
124708,S42,S3,S8,2024-05-28 14:12:00,False,False,1,False
124709,S41,S4,S5,2024-01-22 05:40:00,False,False,3,False
124710,S41,S6,S9,2024-07-26 11:13:00,False,False,1,False
124711,S7,S8,S1,2024-03-11 05:44:00,False,False,1,False
124713,S41,S5,S10,2024-02-06 11:44:00,False,False,1,False
124714,S41,S7,S10,2024-11-11 10:49:00,False,False,1,False
124715,S41,S5,S1,2024-02-10 01:14:00,False,False,0,False
124717,S1,S9,S3,2024-02-10 15:42:00,False,False,0,False
124718,S1,S6,S8,2024-01-30 00:44:00,False,False,1,False
124719,S5,S5,S7,2024-10-03 12:10:00,False,False,1,False
124720,S1,S8,S4,2024-04-23 23:25:00,False,False,2,False
124721,S1,S3,S2,2024-12-01 01:47:00,False,False,0,False
124722,S42,S6,S7,2024-04-29 22:16:00,False,False,2,False
124723,S2,S7,S10,2024-05-18 14:16:00,False,False,0,False
124725,S1,S4,S9,2024-01-25 16:14:00,True,False,3,False
124726,S1,S5,S3,2024-04-05 06:53:00,True,False,2,False
124727,S7,S3,S9,2024-03-06 07:40:00,True,False,3,False
124729,S2,S2,S3,2024-11-02 04:35:00,False,False,0,False
124730,S41,S2,S5,2024-08-01 09:08:00,True,False,2,False
124731,S1,S4,S7,2024-08-12 13:22:00,False,False,1,False
124732,S41,S7,S4,2024-06-12 03:50:00,False,False,1,False
124733,S1,S4,S10,2024-06-20 11:13:00,False,True,7,False
124734,S41,S6,S2,2024-07-29 23:15:00,False,False,3,False
124735,S42,S5,S8,2024-12-19 13:11:00,False,False,4,False
124736,S2,S2,S3,2024-11-22 20:43:00,False,False,1,False
124737,S41,S9,S2,2024-02-20 20:27:00,False,False,1,False
124738,S41,S5,S4,2024-05-31 20:15:00,False,False,1,False
124739,S7,S1,S10,2024-06-24 00:36:00,False,True,37,False
124740,S42,S1,S3,2024-11-25 19:57:00,True,False,3,False
124741,S41,S1,S10,2024-11-28 13:57:00,False,False,1,False
124743,S42,S10,S6,2024-09-14 09:06:00,True,False,1,False
124744,S7,S3,S1,2024-06-10 02:35:00,False,False,1,False
124745,S41,S6,S8,2024-10-23 02:43:00,False,False,2,False
124746,S1,S8,S4,2024-08-30 14:34:00,False,False,1,False
124748,S41,S3,S7,2024-01-11 21:19:00,False,False,1,False
124749,S7,S3,S2,2024-05-25 15:30:00,False,False,0,False
124750,S5,S6,S1,2024-05-06 17:17:00,True,False,2,False
124751,S1,S2,S10,2024-02-01 16:06:00,True,False,3,False
124752,S42,S5,S1,2024-01-22 18:56:00,True,False,3,False
